職務類別,工作地區,學歷要求,工作經驗,公司規模,產業類別,上班時間,需求技能數量,薪資,職缺名稱,公司名稱
UI設計,桃園市蘆竹區,大學,不拘,0,其他零售業,日班,12,47500,程式設計師,財團法人農漁會聯合資訊中心附設資訊科技事業處
UI設計,台南市佳里區,碩士,不拘,0,育樂用品製造業,日班,0,35500,視覺設計,萬九科技股份有限公司
UI設計,新北市土城區,碩士,不拘,39,電腦軟體服務業,夜班,0,38500,2D遊戲美術設計,聖祐遊戲股份有限公司
UI設計,台中市北屯區,碩士,不拘,50,光電產業,日班,2,35000,商業設計,碩享科技股份有限公司
UI設計,台北市松山區,專科,不拘,30,電腦軟體服務業,日班,1,115000,AI產品 資深 UI/UX 設計師,萬達人工智慧科技股份有限公司
UI設計,新北市汐止區,專科,不拘,20,其它軟體及網路相關業,日班,3,42500,設計師,關於時間科技股份有限公司
UI設計,台中市西屯區,碩士,不拘,0,其它軟體及網路相關業,日班,1,35500,平面設計師,日新技術有限公司
UI設計,高雄市苓雅區,碩士,不拘,0,政府／民意機關,日班,0,58978,約聘數位視覺設計師,高雄市政府資訊處
UI設計,台中市西屯區,專科,不拘,1200,半導體製造業,夜班,3,33000,【實習專區】UI/UX設計師 - 實習副工程師 (HPC 台中),漢民科技股份有限公司
UI設計,台北市南港區,碩士,不拘,30,電腦軟體服務業,日班,5,52500,全方位設計師,康斯特科技股份有限公司
UI設計,台北市北投區,專科,不拘,0,電腦及其週邊設備製造業,夜班,0,30000,AB22042 2026校園徵才-使用者體驗規劃設計師_UX Designer(華碩設計中心),華碩電腦股份有限公司
UI設計,新北市中和區,專科,不拘,20,網際網路相關業,日班,2,50000,UX設計師,淞泊科技有限公司
UI設計,彰化縣伸港鄉,碩士,不拘,550,消費性電子產品製造業,夜班,2,42500,車載 HMI / UI 視覺設計師,怡利電子工業股份有限公司
UI設計,台中市西屯區,碩士,不拘,130,電腦軟體服務業,夜班,0,47500,設計師｜總經理室-行銷設計部,采威國際資訊股份有限公司
UI設計,台北市內湖區,碩士,不拘,50,綜合商品批發代理業,夜班,2,46500,【資深視覺設計師】#視覺設計 #品牌設計 #UI/UX設計,棉花共和國_大傑有限公司
UI設計,新北市三重區,碩士,不拘,15,電腦軟體服務業,日班,4,1100000,Senior UI/UX Designer 資深設計師,方客特股份有限公司
UI設計,桃園市龍潭區,碩士,不拘,10,藝文服務業,日班,2,38000,平面設計專員,洄游創生有限公司
UI設計,台北市大安區,碩士,不拘,146,電腦軟體服務業,日班,6,47500,UIUX設計/網頁/平面設計,商智資訊股份有限公司
UI設計,新竹市,碩士,不拘,0,生化科技研發業,夜班,4,42500,【新竹】Multimedia Designer/ 多媒體設計師/ 影片剪輯師,愛生育生物科技股份有限公司
UI設計,台北市中山區,大學,不拘,15000,金融控股業,夜班,5,37500,元大證券-數位金融部-網頁UI設計師,元大金融控股股份有限公司
UI設計,台北市中山區,專科,不拘,150,旅遊服務業,日班,4,36500,網頁設計,永信旅行社股份有限公司
UI設計,台北市松山區,大學,不拘,1500,證券及期貨業,夜班,0,47500,資訊系統部AI程式設計師,統一綜合證券股份有限公司
UI設計,台北市南港區,碩士,不拘,0,網際網路相關業,日班,0,56000,網頁視覺設計師,楓橡科技股份有限公司
UI設計,新北市板橋區,碩士,不拘,0,電腦軟體服務業,日班,2,210,美術設計暨行銷規劃師,茁思科技股份有限公司
UI設計,台中市北屯區,專科,不拘,0,醫院,夜班,0,32500,公關組多媒體設計師,臺中市立老人復健綜合醫院(委託財團法人中國醫藥大學興建經營)
UI設計,台北市內湖區,碩士,不拘,80,電腦系統整合服務業,夜班,0,36000,UX 產品設計師,QSAN_廣盛科技股份有限公司
UI設計,桃園市中壢區,碩士,不拘,10,綜合商品批發代理業,日班,4,29500,Unity UI/UX設計 (約聘人員-依表現續約),格敦企業股份有限公司
UI設計,新北市三重區,大學,不拘,20,其他零售業,日班,2,42500,【品牌設計】視覺平面設計/社群經營,uffy_沐光研創國際有限公司
UI設計,台中市南屯區,碩士,不拘,15,電腦系統整合服務業,日班,1,33000,遊戲美術設計師,捷特威科技股份有限公司
UI設計,新北市中和區,碩士,不拘,500,電腦軟體服務業,夜班,4,55000,2D美術設計(休閒類遊戲),宇峻奧汀科技股份有限公司
UI設計,台北市松山區,碩士,不拘,35,廣告行銷公關業,日班,4,47500,UI / UX 設計師,烏龜移動科技股份有限公司
UI設計,新北市中和區,碩士,不拘,8,專門設計相關業,日班,5,44000,UIUX設計師 / 視覺設計,申朗創意_申朗企業有限公司
UI設計,新北市淡水區,碩士,不拘,13,電腦軟體服務業,日班,7,200,UI/UX 設計助理,勤禾科技服務股份有限公司
UI設計,高雄市鼓山區,碩士,不拘,0,電腦軟體服務業,日班,5,48500,UX Designer 用戶介面設計,BigGo_樂方股份有限公司
UI設計,桃園市中壢區,專科,不拘,12,電腦軟體服務業,日班,5,200,(實習)UI/UX與平面設計師-中壢,捷德運動股份有限公司
UI設計,台中市西屯區,專科,不拘,100,其它軟體及網路相關業,夜班,1,49000,2D美術設計師,風采有限公司
UI設計,台北市南港區,碩士,不拘,24,網際網路相關業,日班,10,40000,網頁設計師,好點子數位創意有限公司
UI設計,台中市大雅區,專科,不拘,135,半導體製造業,日班,4,38500,機構設計助理,台灣暹勁股份有限公司
UI設計,高雄市左營區,碩士,不拘,25,電腦系統整合服務業,日班,5,38500,數位服務體驗設計師,奇豐資訊科技股份有限公司
UI設計,台中市西屯區,碩士,不拘,45,專門設計相關業,日班,4,47500,【擴編徵才】 網站設計 UI/UX,小艾策略行銷有限公司
平面設計,高雄市苓雅區,碩士,不拘,480,百貨相關業,日班,5,33000,行銷設計管理師,集雅社影音家電_集雅社股份有限公司
平面設計,台北市內湖區,碩士,不拘,60,數位內容產業,日班,3,200,平面設計實習生,任開數位媒體行銷股份有限公司
平面設計,台中市北屯區,碩士,不拘,0,宗教組織,日班,4,32500,平面設計,台中廣天宮
平面設計,台中市南屯區,碩士,不拘,43,印刷業,日班,3,43250,平面設計師,象元印刷事業股份有限公司
平面設計,台中市西屯區,碩士,不拘,0,電腦軟體服務業,日班,0,37500,平面設計師,盛曜科技有限公司
平面設計,桃園市蘆竹區,碩士,不拘,25,汽車及其零件製造業,日班,2,40500,平面設計師,安倢國際開發有限公司南崁店
平面設計,台北市信義區,大學,不拘,0,電腦軟體服務業,日班,3,40000,平面設計師,妙偲有限公司
平面設計,台北市大安區,專科,不拘,10,電腦軟體服務業,日班,3,350,平面設計實習生,辰紘行銷有限公司
平面設計,新北市板橋區,專科,不拘,15,綜合商品批發代理業,日班,2,37000,平面設計,萌番文化有限公司
平面設計,桃園市龜山區,碩士,不拘,740,光電產業,夜班,2,32500,平面設計,禾聯碩股份有限公司
平面設計,台中市西屯區,專科,不拘,10,其他紡織製品製造業,日班,2,32750,平面設計師,曜田國際股份有限公司
平面設計,新北市新莊區,專科,不拘,0,藥品／化妝品及清潔用品批發業,日班,7,315,平面設計兼職人員,裕智商貿企業有限公司
平面設計,高雄市三民區,碩士,不拘,0,廣告行銷公關業,日班,3,32500,平面設計,黑土集社文化創意有限公司
平面設計,台中市西屯區,碩士,不拘,0,其它軟體及網路相關業,日班,1,35500,平面設計師,日新技術有限公司
平面設計,新竹縣竹北市,碩士,不拘,80,廣告行銷公關業,日班,5,40000,平面設計師,攻城獅文創股份有限公司
平面設計,台南市東區,專科,不拘,30,其他教育服務業,夜班,3,37000,平面設計專員,GOSTUDY_世界學人國際文教股份有限公司
平面設計,台北市松山區,碩士,不拘,22,廣告行銷公關業,日班,0,34750,平面設計師,迷母豐盛股份有限公司
平面設計,新竹縣竹北市,碩士,不拘,20,美容／美體業,日班,3,37500,平面設計,杉杏國際有限公司
平面設計,台北市內湖區,碩士,不拘,0,其他餐飲業,日班,0,42500,平面設計師,鼎煜食品有限公司
平面設計,桃園市中壢區,碩士,不拘,29,食品什貨批發業,日班,6,33500,美編設計/平面設計,易而安生醫股份有限公司
平面設計,新北市新莊區,專科,不拘,0,運動服務業,日班,3,40000,平面設計師,國王育樂股份有限公司
平面設計,新竹市,大學,不拘,0,多媒體傳播相關業,日班,3,40500,平面設計師,有福創意設計工作室
平面設計,台北市大安區,專科,不拘,20,廣告行銷公關業,日班,3,33500,體驗行銷 遊戲社群 寵物社群 / 社群行銷專員,原英行銷有限公司
平面設計,台北市中山區,專科,不拘,4,廣告行銷公關業,日班,7,40000,數位美編企劃,丰丰空間人文數位有限公司
平面設計,台北市中山區,大學,不拘,30,旅遊服務業,日班,7,35000,平面設計 Graphic Designer,近代旅行社有限公司
平面設計,台北市中山區,大學,不拘,5,專門設計相關業,日班,9,40000,品牌平面設計師,曾頭有限公司
平面設計,台北市士林區,碩士,不拘,0,綜合商品批發代理業,日班,2,42500,平面設計人員,宏儀國際有限公司
平面設計,台北市大同區,專科,不拘,5,其他出版業,日班,4,32500,平面設計師,半隻羊設計有限公司
平面設計,桃園市龜山區,大學,不拘,0,家庭電器／設備及用品零售業,夜班,8,40000,平面設計師,聲寶股份有限公司
平面設計,新北市樹林區,碩士,不拘,20,鞋類／布類／服飾品零售業,日班,2,41000,平面設計/美編,凡奈詩國際有限公司
平面設計,台北市松山區,碩士,不拘,42,網際網路相關業,日班,2,40000,平面設計師,第五代虛擬科技股份有限公司
平面設計,新北市板橋區,大學,不拘,10,藝文服務業,日班,2,33000,平面設計,禾云創意整合有限公司
平面設計,苗栗縣頭份市,專科,不拘,20,室內設計業,日班,2,40500,平面設計/攝影,龍樺設計裝潢工程有限公司
平面設計,台北市內湖區,碩士,不拘,9,食品什貨批發業,日班,10,37000,品牌平面設計,果侑全食物有限公司
平面設計,台北市大安區,大學,不拘,5,會議展覽服務業,日班,3,44000,平面設計師,米亞文化有限公司
平面設計,台北市大同區,碩士,不拘,10,生化科技研發業,日班,4,36000,平面設計師,全美生技有限公司
平面設計,台北市大安區,專科,不拘,40,其他商品批發業,日班,2,33500,平面設計 台北公司,小島玩具股份有限公司
平面設計,台中市大雅區,專科,不拘,70,建材／傢俱批發業,日班,2,32000,平面設計╱美編人員,九灃興業股份有限公司
平面設計,台中市西屯區,碩士,不拘,20,網際網路相關業,日班,4,33000,平面設計師,橘野數位設計有限公司
平面設計,彰化縣花壇鄉,大學,不拘,220,消費性電子產品製造業,夜班,2,36000,行銷類_平面設計專員,大通電子股份有限公司
平面設計,台北市中山區,大學,不拘,35,網際網路相關業,日班,3,37500,平面設計師 Visual Designer,易可思科技股份有限公司
平面設計,桃園市八德區,專科,不拘,35,綜合商品批發代理業,日班,2,32000,平面設計人員,勞斯丹頓實業有限公司
平面設計,台中市南屯區,大學,不拘,0,廣告行銷公關業,日班,3,35000,平面設計人員,橙希創意行銷有限公司
平面設計,新竹市,專科,不拘,0,印刷業,日班,8,34000,美編設計人員,鴻祥廣告行銷有限公司
平面設計,台南市北區,專科,不拘,0,廣告行銷公關業,日班,6,36000,平面設計/視覺設計,滿分創意行銷有限公司
平面設計,台北市萬華區,碩士,不拘,30,鞋類／布類／服飾品零售業,日班,2,54000,視覺設計 平面設計師 XRAGE仲間,仲間國際有限公司
平面設計,新北市中和區,碩士,不拘,20,網際網路相關業,日班,2,36000,攝影及平面設計,芒檸檬事業社
平面設計,台北市大安區,專科,不拘,6,廣告行銷公關業,日班,3,42500,平面設計,泰可聯合國際事業有限公司
平面設計,台中市北屯區,碩士,不拘,15,旅遊服務業,日班,4,34000,美編平面設計,連發國際旅行社有限公司
平面設計,台北市中山區,大學,不拘,5,廣告行銷公關業,日班,2,37500,平面設計,大禾視覺整合有限公司
平面設計,彰化縣彰化市,碩士,不拘,10,廣告行銷公關業,日班,3,33000,平面設計人員,正騰旺傳播有限公司
平面設計,桃園市龍潭區,碩士,不拘,10,藝文服務業,日班,2,38000,平面設計專員,洄游創生有限公司
平面設計,台北市大安區,碩士,不拘,30,藥品／化妝品及清潔用品零售業,日班,3,43000,廣告/平面設計人員,台灣娜拉波股份有限公司
平面設計,台北市中山區,專科,不拘,6,廣告行銷公關業,日班,4,32000,平面設計助理,上下新媒體整合行銷有限公司
平面設計,高雄市岡山區,大學,不拘,0,室內設計業,日班,2,37500,平面設計師_硬是設計高雄辦公室,硬是設計IIDesign_品舍計國際有限公司
平面設計,高雄市岡山區,大學,不拘,50,殯葬服務業,日班,4,41000,平面設計／美編專員,吉園股份有限公司
平面設計,台北市內湖區,碩士,不拘,23,食品什貨批發業,日班,4,36000,平面設計 社群經營,軒榮科技股份有限公司
平面設計,新北市中和區,碩士,不拘,15,廣告行銷公關業,日班,3,36000,平面設計師,豪萬整合行銷有限公司
平面設計,新北市新莊區,碩士,不拘,35,汽機車及其零配件用品／批發業,日班,3,33500,平面設計助理,奎斯國際有限公司
平面設計,新竹市,碩士,不拘,4,印刷業,日班,2,34000,美編人員/平面設計(印刷美工),相印印刷有限公司
平面設計,台北市中正區,碩士,不拘,10,電腦軟體服務業,日班,3,45000,【誠徵】平面設計師,四點設計有限公司
平面設計,新北市新莊區,專科,不拘,14,廣告行銷公關業,日班,5,42000,平面設計師,發桂創意設計有限公司
平面設計,桃園市中壢區,專科,不拘,0,職業團體,日班,2,33500,平面設計╱美編人員,中華民國建築結構非破壞檢測協會
平面設計,台北市文山區,專科,不拘,8,專門設計相關業,日班,5,30600,助理平面設計師,風禾創藝有限公司
平面設計,新北市中和區,碩士,不拘,10,其他商品批發業,日班,3,36000,平面設計/美編人員,著色國際有限公司
平面設計,彰化縣福興鄉,專科,不拘,260,機車及其零件製造業,日班,2,38000,平面設計人員,PGO比雅久_摩特動力工業股份有限公司
平面設計,台中市西屯區,碩士,不拘,4,廣告行銷公關業,日班,5,40000,平面設計師,元吉整合行銷有限公司
